cd_orgao,nr_licitacao,ano_licitacao,nr_contrato,ano_contrato,nr_item,qt_itens_contrato,vl_item_contrato,vl_total_item_contrato
55700,10,2017,70,2017,34,67,2.56,171.52
55700,10,2017,71,2017,8,308,2.04,628.32
55700,10,2017,71,2017,10,73,4.59,335.07
55700,10,2017,71,2017,15,55,2.5,137.5
55700,10,2017,71,2017,16,59,1.5,88.5
55700,10,2017,71,2017,20,50,1.12,56
55700,10,2017,71,2017,27,334,6.5,2171
55700,10,2017,71,2017,31,28.5,1.5,42.75
55700,10,2017,71,2017,38,84,3,252
51000,3,2017,48,2017,1,64,11.37,727.68
51000,3,2017,48,2017,6,48,3.07,147.36
51000,3,2017,48,2017,7,10,7.53,75.3
51000,3,2017,48,2017,8,72,2.93,210.96
51000,3,2017,48,2017,9,12,7.8,93.6
51000,3,2017,48,2017,17,20,9.8,196
51000,3,2017,48,2017,20,4,11.33,45.32
51000,3,2017,52,2017,6,120,3.07,368.4
51000,3,2017,52,2017,7,44,7.53,331.32
51000,3,2017,52,2017,9,12,7.8,93.6
51000,3,2017,52,2017,14,50,2.09,104.5
51000,3,2017,52,2017,18,64,2.33,149.12
51000,3,2017,52,2017,21,350,3.33,1165.5
51000,3,2017,49,2017,5,140,2.5,350
51000,3,2017,49,2017,11,140,1.8,252
51000,3,2017,49,2017,16,145,3.26,472.7
51000,3,2017,49,2017,18,64,2.33,149.12
77900,2,2017,19,2017,5,25,2.89,72.25
77900,2,2017,19,2017,6,20,3.75,75
77900,2,2017,19,2017,9,35,2.89,101.15
77900,2,2017,19,2017,11,10,4.1,41
77900,2,2017,19,2017,24,10,5.99,59.9
77900,2,2017,19,2017,25,40,1.99,79.6
78300,1,2017,101,2017,9,75,3.33,249.75
78300,1,2017,101,2017,21,40,4.5,180
78300,1,2017,101,2017,23,30,3.4,102
78300,1,2017,101,2017,37,30,4.87,146.1
78300,1,2017,101,2017,38,12,7.16,85.92
78300,1,2017,101,2017,40,50,2.25,112.5
78300,1,2017,101,2017,41,50,2.25,112.5
78300,1,2017,101,2017,46,40,3.99,159.6
78300,1,2017,101,2017,47,150,2.5,375
78300,1,2017,101,2017,50,50,4.66,233
78300,1,2017,101,2017,51,25,2,50
78300,1,2017,101,2017,52,50,3.31,165.5
78300,1,2017,101,2017,53,50,4.5,225
78300,1,2017,101,2017,56,50,4.16,208
78300,1,2017,101,2017,57,100,4.7,470
61200,2,2017,36,2017,20,1500,21.55,32325
61200,2,2017,36,2017,40,2500,21.55,53875
61200,2,2017,35,2017,41,45,87.5,3937.5
88048,3,2017,47,2017,27,35,7.09,248.15
56500,4,2017,96,2017,1,293,4.27,1251.11
56500,4,2017,96,2017,2,397,1.32,524.04
56500,4,2017,96,2017,3,43,22.67,974.81
56500,4,2017,96,2017,5,67.5,2.14,144.45
56500,4,2017,96,2017,8,338,2.27,767.26
56500,4,2017,96,2017,15,376,2.23,838.48
56500,4,2017,96,2017,16,230,1.17,269.1
56500,4,2017,96,2017,17,96,1.55,148.8
56500,4,2017,96,2017,18,343,3.33,1142.19
56500,4,2017,96,2017,22,240,6.86,1646.4
56500,4,2017,96,2017,28,65,2.47,160.55
56500,4,2017,96,2017,39,68,3.43,233.24
56500,4,2017,96,2017,41,348,1.9,661.2
56500,4,2017,99,2017,24,987,1.67,1648.29
56500,4,2017,99,2017,25,930,2.2,2046
56500,4,2017,100,2017,37,23,21.63,497.49
56500,4,2017,100,2017,43,96,9.13,876.48
56500,4,2017,101,2017,9,138,10.08,1391.04
56500,4,2017,101,2017,20,102,9.73,992.46
56500,4,2017,102,2017,30,55.5,5.3,294.15
78300,1,2017,98,2017,29,150,11.62,1743
78300,1,2017,98,2017,30,150,13.29,1993.5
78300,1,2017,98,2017,31,80,27.45,2196
78300,1,2017,98,2017,32,80,27.45,2196
56900,2,2017,40,2017,2,594,11.49,6825.06
56900,2,2017,40,2017,3,3020,5.48,16549.6
56900,2,2017,40,2017,4,10120,4.2,42504
56900,2,2017,40,2017,5,928,2.7,2505.6
56900,2,2017,40,2017,7,3256,3.27,10647.12
56900,2,2017,40,2017,8,304,10.58,3216.32
56900,2,2017,40,2017,9,400,6.41,2564
56900,2,2017,40,2017,10,1596,6.07,9687.72
56900,2,2017,40,2017,11,3656,2.11,7714.16
56900,2,2017,40,2017,12,1690,5.82,9835.8
56900,2,2017,40,2017,13,4314,4.79,20664.06
56900,2,2017,40,2017,14,1128,6.07,6846.96
56900,2,2017,40,2017,15,1660,2.26,3751.6
56900,2,2017,40,2017,16,1225,14.75,18068.75
56900,2,2017,40,2017,17,13096,3.8,49764.8
56900,2,2017,40,2017,18,2008,7.22,14497.76
61200,2,2017,34,2017,2,927,2.27,2104.29
61200,2,2017,34,2017,3,1053,1.75,1842.75
61200,2,2017,34,2017,4,2745,3.11,8536.95
61200,2,2017,34,2017,5,589.5,2.32,1367.64
61200,2,2017,34,2017,6,2223,2.44,5424.12
61200,2,2017,34,2017,7,603,2.35,1417.05
61200,2,2017,34,2017,8,774,2.15,1664.1
61200,2,2017,34,2017,10,720,2.47,1778.4
61200,2,2017,34,2017,11,927,1.31,1214.37
61200,2,2017,34,2017,12,1422,5.74,8162.28
61200,2,2017,34,2017,13,2484,1.74,4322.16
61200,2,2017,34,2017,14,666,1.89,1258.74
61200,2,2017,34,2017,15,2313,3.51,8118.63
61200,2,2017,34,2017,16,292.5,7.22,2111.85
61200,2,2017,34,2017,17,490.5,1.93,946.67
61200,2,2017,34,2017,19,500,3.07,1535
61200,2,2017,34,2017,21,52.7,23.34,1230.02
61200,2,2017,34,2017,22,697,2.27,1582.19
61200,2,2017,34,2017,23,901,1.75,1576.75
61200,2,2017,34,2017,24,2924,3.11,9093.64
61200,2,2017,34,2017,25,289,2.32,670.48
61200,2,2017,34,2017,26,2329,2.44,5682.76
61200,2,2017,34,2017,27,595,2.35,1398.25
61200,2,2017,34,2017,28,969,2.15,2083.35
61200,2,2017,34,2017,29,1130.5,2.53,2860.17
61200,2,2017,34,2017,30,612,2.47,1511.64
61200,2,2017,34,2017,31,765,1.31,1002.15
61200,2,2017,34,2017,32,1683,5.74,9660.42
61200,2,2017,34,2017,33,2176,1.74,3786.24
61200,2,2017,34,2017,34,340,1.93,656.2
61200,2,2017,34,2017,35,595,1.89,1124.55
61200,2,2017,34,2017,36,1700,3.51,5967
61200,2,2017,34,2017,37,255,7.22,1841.1
61200,2,2017,34,2017,39,2500,3.07,7675
82400,1,2017,66,2017,8,39,4.22,164.58
82400,1,2017,66,2017,9,15.92,27.46,437.16
82400,1,2017,66,2017,10,161,2.76,444.36
82400,1,2017,66,2017,11,451,2.47,1113.97
82400,1,2017,66,2017,12,90,2.59,233.1
82400,1,2017,66,2017,13,160,6.56,1049.6
82400,1,2017,66,2017,15,157,2.98,467.86
82400,1,2017,66,2017,16,20,4.3,86
82400,1,2017,66,2017,17,84,2.15,180.6
80100,2,2017,159,2017,1,70,4.7,329
80100,2,2017,159,2017,2,20,4.25,85
80100,2,2017,159,2017,3,30,1.6,48
80100,2,2017,159,2017,4,15,1.6,24
80100,2,2017,159,2017,7,20,2.77,55.4
80100,2,2017,159,2017,8,50,3.85,192.5
80100,2,2017,159,2017,10,30,3.73,111.9
80100,2,2017,159,2017,11,50,4.15,207.5
80100,2,2017,159,2017,12,30,5.3,159
80100,2,2017,159,2017,13,80,2.65,212
80100,2,2017,159,2017,14,180,5.45,981
80100,2,2017,159,2017,15,80,4.72,377.6
80100,2,2017,159,2017,16,50,2.92,146
80100,2,2017,159,2017,17,100,4.4,440
80100,2,2017,159,2017,20,20,3.2,64
80100,2,2017,159,2017,22,110,5.15,566.5
80100,2,2017,159,2017,23,20,4.2,84
76600,2,2017,41,2017,1,210,5.12,1075.2
76600,2,2017,41,2017,2,20,3.49,69.8
76600,2,2017,41,2017,3,45,1.87,84.15
76600,2,2017,41,2017,4,10,17,170
76600,2,2017,41,2017,5,350,4.12,1442
76600,2,2017,41,2017,6,50,2.3,115
76600,2,2017,41,2017,7,140,4.25,595
76600,2,2017,41,2017,8,60,3.85,231
76600,2,2017,41,2017,9,100,3.92,392
76600,2,2017,41,2017,10,150,4.37,655.5
76600,2,2017,41,2017,11,90,4,360
76600,2,2017,41,2017,12,40,3.83,153.2
76600,2,2017,41,2017,13,30,2.55,76.5
76600,2,2017,41,2017,14,55,4.11,226.05
76600,2,2017,41,2017,15,50,7.53,376.5
76600,2,2017,41,2017,16,330,2.5,825
76600,2,2017,41,2017,17,85,5.08,431.8
76600,2,2017,41,2017,18,230,5.9,1357
76600,2,2017,41,2017,20,50,7.17,358.5
76600,2,2017,41,2017,21,120,6.83,819.6
76600,2,2017,41,2017,22,300,2.17,651
76600,2,2017,41,2017,23,80,4.3,344
76600,2,2017,41,2017,24,30,3.72,111.6
76600,2,2017,41,2017,25,50,3.46,173
76600,2,2017,41,2017,26,120,4.87,584.4
76600,2,2017,41,2017,27,30,3.5,105
76600,2,2017,41,2017,28,30,6.92,207.6
76600,2,2017,41,2017,29,40,5.17,206.8
76600,2,2017,41,2017,30,70,2.52,176.4
76600,2,2017,41,2017,31,15,2.17,32.55
76600,2,2017,41,2017,32,200,5.18,1036
82400,1,2017,64,2017,34,88,12.5,1100
82400,1,2017,68,2017,14,277.5,3.01,835.28
82400,1,2017,68,2017,27,21,4.48,94.08
82400,1,2017,68,2017,28,30,3.45,103.5
82400,1,2017,68,2017,29,100,2.2,220
82400,1,2017,68,2017,30,50.9,6.56,333.9
82400,1,2017,68,2017,31,396,4.71,1865.16
82400,1,2017,68,2017,32,30,3.72,111.6
82400,1,2017,67,2017,7,17,2.79,47.43
82400,1,2017,67,2017,18,20,6.98,139.6
82400,1,2017,67,2017,19,48,6.08,291.84
82400,1,2017,67,2017,20,8,5.99,47.92
82400,1,2017,67,2017,21,156.5,3.61,564.97
82400,1,2017,67,2017,22,42,4.68,196.56
82400,1,2017,67,2017,23,105,2.56,268.8
82400,1,2017,67,2017,24,36,2.99,107.64
82400,1,2017,67,2017,25,13.2,8.95,118.14
82400,1,2017,67,2017,26,13.2,5.12,67.58
82400,1,2017,62,2017,1,70,13.12,918.4
82400,1,2017,62,2017,2,95,21.25,2018.75
82400,1,2017,62,2017,3,214,25.05,5360.7
82400,1,2017,62,2017,4,140,25.05,3507
82400,1,2017,62,2017,5,95,25.13,2387.35
82400,1,2017,62,2017,6,45,17.39,782.55
56500,4,2017,104,2017,4,16,8.85,141.6
56500,4,2017,104,2017,11,359.5,17.6,6327.2
56500,4,2017,104,2017,12,366.5,17.6,6450.4
56500,4,2017,104,2017,13,595.8,16.25,9681.75
56500,4,2017,104,2017,14,161,13.8,2221.8
56500,4,2017,104,2017,29,245,19.86,4865.7
56500,4,2017,104,2017,42,221,14.02,3098.42
46700,1,2017,64,2017,6,50,14.4,720
46700,1,2017,69,2017,39,1120,6.02,6742.4
46700,1,2017,70,2017,42,687,3.01,2067.87
46700,1,2017,70,2017,43,400,4.75,1900
46700,1,2017,70,2017,44,2600,4.09,10634
80100,2,2017,158,2017,5,20,5.77,115.4
80100,2,2017,158,2017,6,200,3.7,740
80100,2,2017,158,2017,18,12,3.15,37.8
80100,2,2017,158,2017,19,30,4.15,124.5
80100,2,2017,158,2017,21,4,1.62,6.48
56700,2,2017,116,2017,21,80,21.05,1684
56700,2,2017,118,2017,22,45,4.85,218.25
78300,1,2017,97,2017,8,200,3.5,700
78300,1,2017,97,2017,19,80,3.83,306.4
78300,1,2017,97,2017,27,50,6.48,324
78300,1,2017,97,2017,48,100,3.16,316
78300,1,2017,97,2017,54,200,3.5,700
78300,1,2017,97,2017,55,75,5.1,382.5
82300,4,2017,66,2017,5,500,5.95,2975
82300,4,2017,67,2017,4,1100,5.95,6545
82300,4,2017,69,2017,2,100,7.35,735
80100,2,2017,157,2017,9,20,3.73,74.6
77900,2,2017,18,2017,19,30,25.9,777
77900,2,2017,18,2017,20,45,9.9,445.5
56500,4,2017,97,2017,33,859,4.65,3994.35
56500,4,2017,103,2017,34,235.5,7.53,1773.32
56500,4,2017,103,2017,35,70,8.78,614.6
56500,4,2017,103,2017,36,219.8,8.25,1813.35
56500,4,2017,105,2017,6,658,2.84,1868.72
56500,4,2017,105,2017,19,441,4.27,1883.07
56500,4,2017,105,2017,26,699,23.67,16545.33
56500,4,2017,105,2017,27,24,4.36,104.64
78300,1,2017,96,2017,1,40,3.99,159.6
78300,1,2017,96,2017,2,150,2.5,375
78300,1,2017,96,2017,3,80,36.33,2906.4
78300,1,2017,96,2017,4,80,7.49,599.2
78300,1,2017,96,2017,5,100,3.99,399
78300,1,2017,96,2017,6,100,3.16,316
78300,1,2017,96,2017,9,75,3.33,249.75
78300,1,2017,96,2017,15,50,4.66,233
78300,1,2017,96,2017,16,25,2,50
78300,1,2017,96,2017,17,50,3.31,165.5
78300,1,2017,96,2017,18,150,3.32,498
78300,1,2017,96,2017,20,50,4.5,225
78300,1,2017,96,2017,24,150,7.65,1147.5
78300,1,2017,96,2017,25,80,6.98,558.4
78300,1,2017,96,2017,26,100,3.5,350
78300,1,2017,96,2017,28,75,5.1,382.5
78300,1,2017,96,2017,34,100,14.2,1420
78300,1,2017,96,2017,39,50,4.16,208
78300,1,2017,96,2017,44,100,4.7,470
78300,1,2017,96,2017,45,50,6.5,325
56500,4,2017,98,2017,7,568,1.92,1090.56
56500,4,2017,98,2017,10,265.5,5.37,1425.74
56500,4,2017,98,2017,23,496,5.96,2956.16
56500,4,2017,98,2017,31,52,2.15,111.8
56500,4,2017,98,2017,32,120,1.55,186
56500,4,2017,98,2017,38,93,2.58,239.94
56500,4,2017,98,2017,40,70.5,1.4,98.7
82400,1,2017,63,2017,35,1080,3.05,3294
82400,1,2017,63,2017,36,250,5.12,1280
82400,1,2017,63,2017,37,370,11.97,4428.9
82400,1,2017,63,2017,38,2700,3.32,8964
82400,1,2017,63,2017,39,300,13.11,3933
80600,2,2017,25,2017,1,300,3,900
80600,2,2017,25,2017,2,150,3,450
80600,2,2017,25,2017,3,150,2.2,330
80600,2,2017,25,2017,4,100,3.4,340
80600,2,2017,25,2017,5,100,2.3,230
80600,2,2017,25,2017,6,110,3.4,374
80600,2,2017,25,2017,7,60,5,300
80600,2,2017,25,2017,8,100,0.8,80
80600,2,2017,25,2017,9,120,2,240
80600,2,2017,25,2017,11,40,14,560
80600,2,2017,25,2017,12,40,3,120
80600,2,2017,25,2017,13,85,3.75,318.75
80600,2,2017,25,2017,14,90,8.5,765
80600,2,2017,25,2017,15,100,3.5,350
82400,1,2017,65,2017,33,197,20.9,4117.3
88048,3,2017,49,2017,2,30,8.47,254.1
88048,3,2017,49,2017,3,55,2.26,124.3
88048,3,2017,49,2017,4,180,3.65,657
88048,3,2017,49,2017,6,190,3.13,594.7
88048,3,2017,49,2017,7,80,3.33,266.4
88048,3,2017,49,2017,8,75,3.03,227.25
88048,3,2017,49,2017,12,110,2.36,259.6
88048,3,2017,49,2017,17,160,3.57,571.2
88048,3,2017,49,2017,21,60,5.09,305.4
88048,3,2017,49,2017,24,250,5,1250
88048,3,2017,49,2017,25,170,2.86,486.2
88048,3,2017,49,2017,26,100,3.13,313
88048,3,2017,49,2017,30,60,2.8,168
88048,3,2017,49,2017,31,12,3.29,39.48
88048,3,2017,49,2017,33,150,5.03,754.5
88048,3,2017,49,2017,34,70,5.2,364
44100,2,2017,125,2017,17,30,16.03,480.9
85900,2,2017,66,2017,1,924,3.8,3511.2
85900,2,2017,66,2017,2,912,3.8,3465.6
85900,2,2017,66,2017,3,2160,5.15,11124
85900,2,2017,66,2017,4,2016,3,6048
85900,2,2017,66,2017,6,480,5.2,2496
71300,2,2017,32,2017,22,1413,6.5,9184.5
56700,2,2017,117,2017,2,188,5.7,1071.6
56700,2,2017,117,2017,4,246,4.75,1168.5
56700,2,2017,117,2017,5,286,5.81,1661.66
56700,2,2017,117,2017,10,250,16,4000
56700,2,2017,117,2017,19,60,5.44,326.4
56700,2,2017,117,2017,20,100,2.99,299
44100,2,2017,130,2017,10,60,2.44,146.4
70200,2,2017,84,2017,1,50,1.7,85
70200,2,2017,84,2017,6,80,2.2,176
70200,2,2017,87,2017,8,60,11,660
70200,2,2017,87,2017,10,30,16,480
70200,2,2017,87,2017,16,100,6.15,615
70200,2,2017,87,2017,27,50,4.5,225
70200,2,2017,88,2017,26,150,4.5,675
56700,2,2017,119,2017,7,20,1.92,38.4
56700,2,2017,119,2017,8,80,2.39,191.2
56700,2,2017,119,2017,9,80,2.39,191.2
56700,2,2017,119,2017,14,50,11.9,595
56700,2,2017,119,2017,15,1200,2.93,3516
56700,2,2017,119,2017,18,40,10.05,402
70200,2,2017,90,2017,5,50,3,150
70200,2,2017,90,2017,2,60,3.25,195
70200,2,2017,90,2017,13,30,2.95,88.5
70200,2,2017,90,2017,14,30,2,60
70200,2,2017,90,2017,17,20,2,40
70200,2,2017,90,2017,35,30,2,60
44100,2,2017,121,2017,3,150,6.23,934.5
44100,2,2017,121,2017,19,200,6.23,1246
70200,2,2017,86,2017,3,80,1.6,128
70200,2,2017,86,2017,11,20,2.57,51.4
70200,2,2017,86,2017,30,20,3.59,71.8
70200,2,2017,86,2017,32,15,7,105
70200,2,2017,86,2017,33,50,2.69,134.5
70200,2,2017,86,2017,34,20,3.3,66
70200,2,2017,86,2017,37,30,4.6,138
70200,2,2017,90,2017,36,25,4.15,103.75
70200,2,2017,90,2017,38,10,4,40
71300,2,2017,30,2017,4,6.6,27.8,183.48
71300,2,2017,30,2017,6,119,2.05,243.95
71300,2,2017,30,2017,7,163,2.05,334.15
71300,2,2017,30,2017,8,134,2.05,274.7
71300,2,2017,30,2017,11,371.5,2.51,932.47
71300,2,2017,30,2017,17,894,1.83,1636.02
71300,2,2017,30,2017,18,170,2,340
71300,2,2017,30,2017,19,436,2.3,1002.8
71300,2,2017,30,2017,20,53.5,8.94,478.29
71300,2,2017,30,2017,21,213,8,1704
71300,2,2017,33,2017,30,37.8,10.72,405.22
71300,2,2017,33,2017,31,9.8,9.95,97.51
85900,3,2017,68,2017,6,300,3.3,990
70200,2,2017,84,2017,11,20,2.57,51.4
70200,2,2017,84,2017,19,150,2,300
70200,2,2017,84,2017,20,20,2,40
70200,2,2017,84,2017,23,300,0.75,225
70200,2,2017,84,2017,24,40,3.47,138.8
70200,2,2017,84,2017,31,50,3.58,179
70200,2,2017,84,2017,38,10,4,40
70200,2,2017,89,2017,21,50,8.1,405
70200,2,2017,89,2017,28,50,6.3,315
70200,2,2017,89,2017,29,100,5.49,549
56700,2,2017,120,2017,1,465,2.24,1041.6
56700,2,2017,120,2017,12,257,4.82,1238.74
56700,2,2017,120,2017,13,381,2,762
56700,2,2017,120,2017,16,75,8.95,671.25
56700,2,2017,120,2017,17,75,7.45,558.75
44100,2,2017,128,2017,13,105,5.9,619.5
44100,2,2017,128,2017,25,266,5.9,1569.4
44100,2,2017,123,2017,2,300,6.68,2004
44100,2,2017,123,2017,18,150,6.68,1002
44100,2,2017,124,2017,1,500,3.05,1525
44100,2,2017,124,2017,15,800,3.05,2440
59600,2,2017,47,2017,6,300,2.26,678
59600,2,2017,47,2017,18,400,2.53,1012
42800,2611,2017,4780,2017,3,1000,2,2000
71700,12,2017,59,2017,5,45,16.4,738
71700,12,2017,59,2017,6,8,16.4,131.2
71700,12,2017,59,2017,7,63,16.4,1033.2
71700,12,2017,59,2017,8,43,16.4,705.2
71700,12,2017,59,2017,9,8,16.4,131.2
71700,12,2017,56,2017,17,400,5,2000
72900,2,2017,78,2017,16,60,6,360
44100,2,2017,131,2017,8,157.5,18.3,2882.25
44100,2,2017,131,2017,12,60,19.7,1182
85900,3,2017,67,2017,1,95,4.3,408.5
85900,3,2017,67,2017,2,110,3.3,363
85900,3,2017,67,2017,3,90,2,180
85900,3,2017,67,2017,4,120,2,240
85900,3,2017,67,2017,5,85,1.8,153
85900,2,2017,65,2017,5,1120,6.35,7112
44100,2,2017,126,2017,5,105,1.9,199.5
44100,2,2017,126,2017,6,90,2.91,261.9
44100,2,2017,126,2017,11,195,1.76,343.2
44100,2,2017,126,2017,14,60,2.9,174
44100,2,2017,126,2017,21,266,1.9,505.4
44100,2,2017,126,2017,22,189,2.91,549.99
44100,2,2017,126,2017,26,175,2.9,507.5
71700,12,2017,57,2017,18,96,25,2400
69600,2,2017,42,2017,36,5000,0.8,4000
69600,2,2017,42,2017,37,200,8,1600
59600,2,2017,48,2017,6,300,2.26,678
59600,2,2017,48,2017,18,400,2.53,1012
60500,2,2017,93,2017,1,428,2.28,975.84
60500,2,2017,93,2017,2,235,3.04,714.4
60500,2,2017,93,2017,3,157,3.4,533.8
60500,2,2017,93,2017,4,177,7.7,1362.9
60500,2,2017,93,2017,5,167,3.44,574.48
60500,2,2017,93,2017,6,167,7.3,1219.1
60500,2,2017,93,2017,7,150,6.24,936
60500,2,2017,93,2017,8,295,4.2,1239
60500,2,2017,93,2017,9,24,21.29,510.96
60500,2,2017,93,2017,10,207,2.54,525.78
60500,2,2017,93,2017,11,305,6.25,1906.25
60500,2,2017,93,2017,12,150,26.05,3907.5
60500,2,2017,93,2017,13,220,1.95,429
60500,2,2017,93,2017,14,192,2.21,424.32
60500,2,2017,93,2017,15,5650,0.52,2938
60500,2,2017,93,2017,16,420,5.65,2373
70200,2,2017,85,2017,4,40,2.5,100
70200,2,2017,85,2017,7,50,3,150
70200,2,2017,85,2017,9,40,3.93,157.2
70200,2,2017,85,2017,12,40,2.83,113.2
70200,2,2017,85,2017,15,40,4.6,184
70200,2,2017,85,2017,22,40,4.91,196.4
79200,2,2017,59,2017,11,60,6.25,375
79200,2,2017,57,2017,14,8,22.15,177.2
79200,2,2017,57,2017,15,40,2.8,112
79200,2,2017,57,2017,18,20,21.5,430
79200,2,2017,62,2017,19,80,9.9,792
79200,2,2017,60,2017,20,80,14.3,1144
79200,2,2017,62,2017,22,30,7.4,222
79200,2,2017,62,2017,24,30,10,300
79200,2,2017,62,2017,25,600,2,1200
79200,2,2017,60,2017,27,40,8,320
79200,2,2017,60,2017,28,80,9,720
79200,2,2017,59,2017,29,140,4,560
79200,2,2017,59,2017,32,10,12.5,125
79200,2,2017,59,2017,1,50,5.74,287
79200,2,2017,61,2017,2,160,2.77,443.2
79200,2,2017,57,2017,3,80,3.78,302.4
79200,2,2017,57,2017,5,140,3.3,462
79200,2,2017,61,2017,6,50,3.9,195
79200,2,2017,62,2017,7,60,17.8,1068
79200,2,2017,59,2017,9,40,4.1,164
79200,2,2017,57,2017,10,40,4.1,164
79200,2,2017,58,2017,4,20,22.5,450
79200,2,2017,58,2017,30,450,2,900
79200,2,2017,58,2017,23,30,14.15,424.5
79200,2,2017,58,2017,26,500,2.8,1400
79200,2,2017,63,2017,13,50,11,550
79200,2,2017,63,2017,17,40,12,480
79200,2,2017,59,2017,16,20,6.9,138
79200,2,2017,61,2017,21,80,4.16,332.8
79200,2,2017,57,2017,31,120,5.15,618
79200,2,2017,59,2017,8,60,5.5,330
79200,2,2017,58,2017,12,40,10.32,412.8
48600,1,2017,110,2017,1,55,1.8,99
48600,1,2017,107,2017,6,195,10.77,2100.15
48600,1,2017,105,2017,11,155,2.82,437.1
48600,1,2017,106,2017,15,105,10,1050
48600,1,2017,108,2017,19,90,4.42,397.8
48600,1,2017,110,2017,2,175,4,700
48600,1,2017,110,2017,3,270,1.77,477.9
48600,1,2017,109,2017,4,1090,3.43,3738.7
48600,1,2017,110,2017,5,145,2.63,381.35
48600,1,2017,110,2017,7,135,3.25,438.75
48600,1,2017,110,2017,8,120,2.33,279.6
48600,1,2017,110,2017,9,120,4.1,492
48600,1,2017,109,2017,10,90,5.4,486
48600,1,2017,105,2017,12,84,3.35,281.4
48600,1,2017,109,2017,13,2010,2.67,5366.7
48600,1,2017,107,2017,14,215,9.33,2005.95
48600,1,2017,109,2017,16,38,5.5,209
48600,1,2017,106,2017,17,295,15.33,4522.35
48600,1,2017,108,2017,18,600,3.7,2220
48600,1,2017,109,2017,20,135,23,3105
48600,1,2017,110,2017,21,90,2.83,254.7
48600,1,2017,106,2017,22,40,19.5,780
44100,2,2017,127,2017,16,30,16.03,480.9
82300,4,2017,68,2017,1,2535,2.8,7098
82300,4,2017,68,2017,3,1332,2.75,3663
69600,2,2017,46,2017,30,1700,6,10200
69600,2,2017,46,2017,32,300,10.3,3090
56700,2,2017,121,2017,6,41,13.5,553.5
56700,2,2017,121,2017,11,60,10.5,630
69600,2,2017,44,2017,22,40,14.95,598
71300,2,2017,31,2017,1,174,6.18,1075.32
71300,2,2017,31,2017,2,409,2.12,867.08
71300,2,2017,31,2017,3,5,27.8,139
71300,2,2017,31,2017,5,93,3.94,366.42
71300,2,2017,31,2017,9,220,2.9,638
71300,2,2017,31,2017,10,100.5,9.62,966.81
71300,2,2017,31,2017,12,239,2.9,693.1
71300,2,2017,31,2017,13,78,2.1,163.8
71300,2,2017,31,2017,14,100.5,9.3,934.65
71300,2,2017,31,2017,15,72,2.4,172.8
71300,2,2017,31,2017,16,68,3.4,231.2
71300,2,2017,31,2017,23,66,6.82,450.12
71300,2,2017,31,2017,24,65.5,3.77,246.94
71300,2,2017,31,2017,25,111,3.25,360.75
71300,2,2017,31,2017,26,521,1.66,864.86
71300,2,2017,31,2017,27,7,10.2,71.4
71300,2,2017,31,2017,28,22,3.9,85.8
71300,2,2017,31,2017,29,21,7.15,150.15
71700,12,2017,58,2017,1,780,2.5,1950
71700,12,2017,58,2017,2,2.5,30,75
71700,12,2017,58,2017,3,245,2.8,686
71700,12,2017,58,2017,4,165,3.9,643.5
71700,12,2017,58,2017,10,270,5,1350
71700,12,2017,58,2017,11,210,6,1260
71700,12,2017,58,2017,12,250,3.9,975
71700,12,2017,58,2017,13,142,3.3,468.6
71700,12,2017,58,2017,14,60,60,174
71700,12,2017,58,2017,15,275,5,1375
71700,12,2017,58,2017,16,20,3,60
71700,12,2017,58,2017,19,670,2.5,1675
71700,12,2017,58,2017,23,320,3,960
71700,12,2017,58,2017,24,115,18,2070
71700,12,2017,58,2017,25,50,3,150
71700,12,2017,58,2017,26,250,5,1250
71700,12,2017,58,2017,27,235,5,1175
71700,12,2017,58,2017,28,470,3,1410
71700,12,2017,58,2017,29,340,5,1700
72800,3,2017,202,2017,16,337.5,10,3375
72800,3,2017,202,2017,17,120,20,2400
72800,3,2017,203,2017,11,93,8.5,790.5
72800,3,2017,203,2017,12,24,8.5,204
72800,3,2017,203,2017,14,270,8.5,2295
72800,3,2017,204,2017,5,197.5,18,3555
72800,3,2017,204,2017,6,320,23,7360
72800,3,2017,204,2017,10,130,18,2340
72800,3,2017,204,2017,18,135,18,2430
72800,3,2017,205,2017,20,290,9,2610
72900,2,2017,77,2017,4,100,6.79,679
72900,2,2017,77,2017,6,60,24.46,1467.6
72900,2,2017,77,2017,10,55,7.25,398.75
72900,2,2017,77,2017,14,50,20.99,1049.5
72900,2,2017,77,2017,15,40,9.11,364.4
72900,2,2017,77,2017,17,160,6.26,1001.6
72900,2,2017,77,2017,18,60,7.12,427.2
72900,2,2017,77,2017,19,50,7.08,354
72900,2,2017,77,2017,24,750,1.83,1372.5
44100,2,2017,122,2017,7,75,3.48,261
44100,2,2017,122,2017,9,60,3.48,208.8
44100,2,2017,122,2017,23,126,3.48,438.48
44100,2,2017,122,2017,24,182,3.48,633.36
44100,2,2017,129,2017,4,120,3.95,474
44100,2,2017,129,2017,20,231,3.95,912.45
75300,3,2017,87,2017,1,20,4.5,90
75300,3,2017,87,2017,2,20,14,280
75300,3,2017,87,2017,3,214,2.67,571.38
75300,3,2017,87,2017,4,69,4.07,280.83
75300,3,2017,87,2017,5,466,5.58,2600.28
75300,3,2017,87,2017,6,73,4.49,327.77
75300,3,2017,87,2017,7,110,5.98,657.8
75300,3,2017,87,2017,8,303,21.33,6462.99
